Year,Month,Day,Hour,Year,Month,Day,Hour,availability
2010,10,8,6,2010.0,10.0,8.0,6.0,0.0433854166667
2010,10,8,7,2010.0,10.0,8.0,7.0,0.0495625
2010,10,8,8,2010.0,10.0,8.0,8.0,0.00335416666667
2010,10,8,9,2010.0,10.0,8.0,9.0,0.0
2010,10,8,10,2010.0,10.0,8.0,10.0,1.04166666667e-05
2010,10,8,11,2010.0,10.0,8.0,11.0,0.00116666666667
2010,10,8,12,2010.0,10.0,8.0,12.0,0.00305208333333
2010,10,8,13,2010.0,10.0,8.0,13.0,0.01653125
2010,10,8,14,2010.0,10.0,8.0,14.0,0.0284479166667
2010,10,8,15,2010.0,10.0,8.0,15.0,0.0359375
2010,10,8,16,2010.0,10.0,8.0,16.0,0.03375
2010,10,8,17,2010.0,10.0,8.0,17.0,0.0204375
2010,10,8,18,2010.0,10.0,8.0,18.0,0.03671875
2010,10,8,19,2010.0,10.0,8.0,19.0,0.0486666666667
2010,10,8,20,2010.0,10.0,8.0,20.0,0.00230208333333
2010,10,8,21,2010.0,10.0,8.0,21.0,0.01903125
2010,10,8,22,2010.0,10.0,8.0,22.0,0.0114166666667
2010,10,8,23,2010.0,10.0,8.0,23.0,0.09334375
2010,10,9,0,2010.0,10.0,9.0,0.0,0.153552083333
2010,10,9,1,2010.0,10.0,9.0,1.0,0.2225625
2010,10,9,2,2010.0,10.0,9.0,2.0,0.449875
2010,10,9,3,2010.0,10.0,9.0,3.0,0.35046875
2010,10,9,4,2010.0,10.0,9.0,4.0,0.132177083333
2010,10,9,5,2010.0,10.0,9.0,5.0,0.06975
2010,10,9,6,2010.0,10.0,9.0,6.0,0.04375
2010,10,9,7,2010.0,10.0,9.0,7.0,0.0195104166667
2010,10,9,8,2010.0,10.0,9.0,8.0,0.00116666666667
2010,10,9,9,2010.0,10.0,9.0,9.0,0.0
2010,10,9,10,2010.0,10.0,9.0,10.0,0.0
2010,10,9,11,2010.0,10.0,9.0,11.0,0.000104166666667
2010,10,9,12,2010.0,10.0,9.0,12.0,0.000364583333333
2010,10,9,13,2010.0,10.0,9.0,13.0,0.000458333333333
2010,10,9,14,2010.0,10.0,9.0,14.0,0.0031875
2010,10,9,15,2010.0,10.0,9.0,15.0,0.0015
2010,10,9,16,2010.0,10.0,9.0,16.0,0.00110416666667
2010,10,9,17,2010.0,10.0,9.0,17.0,0.1205
2010,10,9,18,2010.0,10.0,9.0,18.0,0.291416666667
2010,10,9,19,2010.0,10.0,9.0,19.0,0.3128125
2010,10,9,20,2010.0,10.0,9.0,20.0,0.332697916667
2010,10,9,21,2010.0,10.0,9.0,21.0,0.388791666667
2010,10,9,22,2010.0,10.0,9.0,22.0,0.49340625
2010,10,9,23,2010.0,10.0,9.0,23.0,0.43975
2010,10,10,0,2010.0,10.0,10.0,0.0,0.435760416667
2010,10,10,1,2010.0,10.0,10.0,1.0,0.479354166667
2010,10,10,2,2010.0,10.0,10.0,2.0,0.32315625
2010,10,10,3,2010.0,10.0,10.0,3.0,0.0931875
2010,10,10,4,2010.0,10.0,10.0,4.0,0.00446875
2010,10,10,5,2010.0,10.0,10.0,5.0,0.00203125
2010,10,10,6,2010.0,10.0,10.0,6.0,0.00242708333333
2010,10,10,7,2010.0,10.0,10.0,7.0,0.00251041666667
2010,10,10,8,2010.0,10.0,10.0,8.0,0.0
2010,10,10,9,2010.0,10.0,10.0,9.0,0.0
2010,10,10,10,2010.0,10.0,10.0,10.0,0.0
2010,10,10,11,2010.0,10.0,10.0,11.0,0.0
2010,10,10,12,2010.0,10.0,10.0,12.0,0.00988541666667
2010,10,10,13,2010.0,10.0,10.0,13.0,0.06021875
2010,10,10,14,2010.0,10.0,10.0,14.0,0.0748020833333
2010,10,10,15,2010.0,10.0,10.0,15.0,0.0835833333333
2010,10,10,16,2010.0,10.0,10.0,16.0,0.17359375
2010,10,10,17,2010.0,10.0,10.0,17.0,0.394572916667
2010,10,10,18,2010.0,10.0,10.0,18.0,0.551895833333
2010,10,10,19,2010.0,10.0,10.0,19.0,0.54915625
2010,10,10,20,2010.0,10.0,10.0,20.0,0.44384375
2010,10,10,21,2010.0,10.0,10.0,21.0,0.54578125
2010,10,10,22,2010.0,10.0,10.0,22.0,0.61159375
2010,10,10,23,2010.0,10.0,10.0,23.0,0.604395833333
2010,10,11,0,2010.0,10.0,11.0,0.0,0.540989583333
2010,10,11,1,2010.0,10.0,11.0,1.0,0.46790625
2010,10,11,2,2010.0,10.0,11.0,2.0,0.519114583333
2010,10,11,3,2010.0,10.0,11.0,3.0,0.426979166667
2010,10,11,4,2010.0,10.0,11.0,4.0,0.30928125
2010,10,11,5,2010.0,10.0,11.0,5.0,0.30096875
2010,10,11,6,2010.0,10.0,11.0,6.0,0.228041666667
2010,10,11,7,2010.0,10.0,11.0,7.0,0.0827916666667
2010,10,11,8,2010.0,10.0,11.0,8.0,0.00466666666667
2010,10,11,9,2010.0,10.0,11.0,9.0,0.01828125
2010,10,11,10,2010.0,10.0,11.0,10.0,0.0101354166667
2010,10,11,11,2010.0,10.0,11.0,11.0,0.0485729166667
2010,10,11,12,2010.0,10.0,11.0,12.0,0.189479166667
2010,10,11,13,2010.0,10.0,11.0,13.0,0.33225
2010,10,11,14,2010.0,10.0,11.0,14.0,0.579854166667
2010,10,11,15,2010.0,10.0,11.0,15.0,0.523041666667
2010,10,11,16,2010.0,10.0,11.0,16.0,0.413479166667
2010,10,11,17,2010.0,10.0,11.0,17.0,0.313458333333
2010,10,11,18,2010.0,10.0,11.0,18.0,0.280708333333
2010,10,11,19,2010.0,10.0,11.0,19.0,0.197197916667
2010,10,11,20,2010.0,10.0,11.0,20.0,0.274864583333
2010,10,11,21,2010.0,10.0,11.0,21.0,0.31065625
2010,10,11,22,2010.0,10.0,11.0,22.0,0.369510416667
2010,10,11,23,2010.0,10.0,11.0,23.0,0.391885416667
2010,10,12,0,2010.0,10.0,12.0,0.0,0.509114583333
2010,10,12,1,2010.0,10.0,12.0,1.0,0.689833333333
2010,10,12,2,2010.0,10.0,12.0,2.0,0.42921875
2010,10,12,3,2010.0,10.0,12.0,3.0,0.273072916667
2010,10,12,4,2010.0,10.0,12.0,4.0,0.14396875
2010,10,12,5,2010.0,10.0,12.0,5.0,0.0847916666667
2010,10,12,6,2010.0,10.0,12.0,6.0,0.0372291666667
2010,10,12,7,2010.0,10.0,12.0,7.0,0.00215625
2010,10,12,8,2010.0,10.0,12.0,8.0,0.0
2010,10,12,9,2010.0,10.0,12.0,9.0,0.01340625
2010,10,12,10,2010.0,10.0,12.0,10.0,0.0193541666667
2010,10,12,11,2010.0,10.0,12.0,11.0,0.013875
2010,10,12,12,2010.0,10.0,12.0,12.0,0.197052083333
2010,10,12,13,2010.0,10.0,12.0,13.0,0.0925
2010,10,12,14,2010.0,10.0,12.0,14.0,0.134177083333
2010,10,12,15,2010.0,10.0,12.0,15.0,0.0781979166667
2010,10,12,16,2010.0,10.0,12.0,16.0,0.01546875
2010,10,12,17,2010.0,10.0,12.0,17.0,0.011125
2010,10,12,18,2010.0,10.0,12.0,18.0,0.00644791666667
2010,10,12,19,2010.0,10.0,12.0,19.0,0.0544166666667
2010,10,12,20,2010.0,10.0,12.0,20.0,0.157041666667
2010,10,12,21,2010.0,10.0,12.0,21.0,0.164552083333
2010,10,12,22,2010.0,10.0,12.0,22.0,0.113
2010,10,12,23,2010.0,10.0,12.0,23.0,0.03571875
2010,10,13,0,2010.0,10.0,13.0,0.0,0.05115625
2010,10,13,1,2010.0,10.0,13.0,1.0,0.139447916667
2010,10,13,2,2010.0,10.0,13.0,2.0,0.0574895833333
2010,10,13,3,2010.0,10.0,13.0,3.0,0.00375
2010,10,13,4,2010.0,10.0,13.0,4.0,0.0916354166667
2010,10,13,5,2010.0,10.0,13.0,5.0,0.144447916667
2010,10,13,6,2010.0,10.0,13.0,6.0,0.126552083333
2010,10,13,7,2010.0,10.0,13.0,7.0,0.078625
2010,10,13,8,2010.0,10.0,13.0,8.0,0.0229791666667
2010,10,13,9,2010.0,10.0,13.0,9.0,0.00610416666667
2010,10,13,10,2010.0,10.0,13.0,10.0,0.00755208333333
2010,10,13,11,2010.0,10.0,13.0,11.0,0.0765833333333
2010,10,13,12,2010.0,10.0,13.0,12.0,0.127541666667
2010,10,13,13,2010.0,10.0,13.0,13.0,0.150135416667
2010,10,13,14,2010.0,10.0,13.0,14.0,0.189677083333
2010,10,13,15,2010.0,10.0,13.0,15.0,0.162802083333
2010,10,13,16,2010.0,10.0,13.0,16.0,0.170416666667
2010,10,13,17,2010.0,10.0,13.0,17.0,0.251645833333
2010,10,13,18,2010.0,10.0,13.0,18.0,0.190208333333
2010,10,13,19,2010.0,10.0,13.0,19.0,0.223416666667
2010,10,13,20,2010.0,10.0,13.0,20.0,0.177822916667
2010,10,13,21,2010.0,10.0,13.0,21.0,0.114739583333
2010,10,13,22,2010.0,10.0,13.0,22.0,0.290510416667
2010,10,13,23,2010.0,10.0,13.0,23.0,0.512010416667
2010,10,14,0,2010.0,10.0,14.0,0.0,0.422625
2010,10,14,1,2010.0,10.0,14.0,1.0,0.317864583333
2010,10,14,2,2010.0,10.0,14.0,2.0,0.279416666667
2010,10,14,3,2010.0,10.0,14.0,3.0,0.548614583333
2010,10,14,4,2010.0,10.0,14.0,4.0,0.900614583333
2010,10,14,5,2010.0,10.0,14.0,5.0,0.94325
2010,10,14,6,2010.0,10.0,14.0,6.0,0.915989583333
2010,10,14,7,2010.0,10.0,14.0,7.0,0.462104166667
2010,10,14,8,2010.0,10.0,14.0,8.0,0.26796875
2010,10,14,9,2010.0,10.0,14.0,9.0,0.346541666667
2010,10,14,10,2010.0,10.0,14.0,10.0,0.423958333333
2010,10,14,11,2010.0,10.0,14.0,11.0,0.537447916667
2010,10,14,12,2010.0,10.0,14.0,12.0,0.599916666667
2010,10,14,13,2010.0,10.0,14.0,13.0,0.623510416667
2010,10,14,14,2010.0,10.0,14.0,14.0,0.717770833333
2010,10,14,15,2010.0,10.0,14.0,15.0,0.661072916667
2010,10,14,16,2010.0,10.0,14.0,16.0,0.617572916667
2010,10,14,17,2010.0,10.0,14.0,17.0,0.730104166667
2010,10,14,18,2010.0,10.0,14.0,18.0,0.716041666667
2010,10,14,19,2010.0,10.0,14.0,19.0,0.978822916667
2010,10,14,20,2010.0,10.0,14.0,20.0,0.909833333333
2010,10,14,21,2010.0,10.0,14.0,21.0,0.673614583333
2010,10,14,22,2010.0,10.0,14.0,22.0,0.597583333333
2010,10,14,23,2010.0,10.0,14.0,23.0,0.508895833333
2010,10,15,0,2010.0,10.0,15.0,0.0,0.382625
2010,10,15,1,2010.0,10.0,15.0,1.0,0.23884375
2010,10,15,2,2010.0,10.0,15.0,2.0,0.115427083333
2010,10,15,3,2010.0,10.0,15.0,3.0,0.108229166667
2010,10,15,4,2010.0,10.0,15.0,4.0,0.0585833333333
2010,10,15,5,2010.0,10.0,15.0,5.0,0.0284270833333
2010,10,15,6,2010.0,10.0,15.0,6.0,0.0391666666667
2010,10,15,7,2010.0,10.0,15.0,7.0,0.0411145833333
2010,10,15,8,2010.0,10.0,15.0,8.0,0.00913541666667
2010,10,15,9,2010.0,10.0,15.0,9.0,0.00142708333333
2010,10,15,10,2010.0,10.0,15.0,10.0,0.00417708333333
2010,10,15,11,2010.0,10.0,15.0,11.0,0.0374895833333
2010,10,15,12,2010.0,10.0,15.0,12.0,0.05315625
2010,10,15,13,2010.0,10.0,15.0,13.0,0.0604791666667
2010,10,15,14,2010.0,10.0,15.0,14.0,0.08296875
2010,10,15,15,2010.0,10.0,15.0,15.0,0.0973333333333
2010,10,15,16,2010.0,10.0,15.0,16.0,0.0912604166667
2010,10,15,17,2010.0,10.0,15.0,17.0,0.0861458333333
2010,10,15,18,2010.0,10.0,15.0,18.0,0.154125
2010,10,15,19,2010.0,10.0,15.0,19.0,0.14834375
2010,10,15,20,2010.0,10.0,15.0,20.0,0.215979166667
2010,10,15,21,2010.0,10.0,15.0,21.0,0.254833333333
2010,10,15,22,2010.0,10.0,15.0,22.0,0.140875
2010,10,15,23,2010.0,10.0,15.0,23.0,0.127927083333
2010,10,16,0,2010.0,10.0,16.0,0.0,0.124864583333
2010,10,16,1,2010.0,10.0,16.0,1.0,0.119739583333
2010,10,16,2,2010.0,10.0,16.0,2.0,0.0911458333333
2010,10,16,3,2010.0,10.0,16.0,3.0,0.0659479166667
2010,10,16,4,2010.0,10.0,16.0,4.0,0.132604166667
2010,10,16,5,2010.0,10.0,16.0,5.0,0.142666666667
2010,10,16,6,2010.0,10.0,16.0,6.0,0.12853125
2010,10,16,7,2010.0,10.0,16.0,7.0,0.075625
2010,10,16,8,2010.0,10.0,16.0,8.0,0.00752083333333
2010,10,16,9,2010.0,10.0,16.0,9.0,0.0029375
2010,10,16,10,2010.0,10.0,16.0,10.0,0.004625
2010,10,16,11,2010.0,10.0,16.0,11.0,0.00879166666667
2010,10,16,12,2010.0,10.0,16.0,12.0,0.0211458333333
2010,10,16,13,2010.0,10.0,16.0,13.0,0.0390729166667
2010,10,16,14,2010.0,10.0,16.0,14.0,0.0467604166667
2010,10,16,15,2010.0,10.0,16.0,15.0,0.0448229166667
2010,10,16,16,2010.0,10.0,16.0,16.0,0.0475208333333
2010,10,16,17,2010.0,10.0,16.0,17.0,0.0329479166667
2010,10,16,18,2010.0,10.0,16.0,18.0,0.00794791666667
2010,10,16,19,2010.0,10.0,16.0,19.0,0.00977083333333
2010,10,16,20,2010.0,10.0,16.0,20.0,0.00446875
2010,10,16,21,2010.0,10.0,16.0,21.0,0.00903125
2010,10,16,22,2010.0,10.0,16.0,22.0,0.00515625
2010,10,16,23,2010.0,10.0,16.0,23.0,0.00115625
2010,10,17,0,2010.0,10.0,17.0,0.0,0.0
2010,10,17,1,2010.0,10.0,17.0,1.0,0.0
2010,10,17,2,2010.0,10.0,17.0,2.0,0.0
2010,10,17,3,2010.0,10.0,17.0,3.0,0.0
2010,10,17,4,2010.0,10.0,17.0,4.0,0.0
2010,10,17,5,2010.0,10.0,17.0,5.0,0.0
2010,10,17,6,2010.0,10.0,17.0,6.0,0.0
2010,10,17,7,2010.0,10.0,17.0,7.0,0.0
2010,10,17,8,2010.0,10.0,17.0,8.0,0.0
2010,10,17,9,2010.0,10.0,17.0,9.0,0.0
2010,10,17,10,2010.0,10.0,17.0,10.0,0.0
2010,10,17,11,2010.0,10.0,17.0,11.0,0.0
2010,10,17,12,2010.0,10.0,17.0,12.0,0.0
2010,10,17,13,2010.0,10.0,17.0,13.0,0.0
2010,10,17,14,2010.0,10.0,17.0,14.0,0.0
2010,10,17,15,2010.0,10.0,17.0,15.0,0.0
2010,10,17,16,2010.0,10.0,17.0,16.0,0.04215625
2010,10,17,17,2010.0,10.0,17.0,17.0,0.256041666667
2010,10,17,18,2010.0,10.0,17.0,18.0,0.318770833333
2010,10,17,19,2010.0,10.0,17.0,19.0,0.258447916667
2010,10,17,20,2010.0,10.0,17.0,20.0,0.220364583333
2010,10,17,21,2010.0,10.0,17.0,21.0,0.183479166667
2010,10,17,22,2010.0,10.0,17.0,22.0,0.151552083333
2010,10,17,23,2010.0,10.0,17.0,23.0,0.161802083333
2010,10,18,0,2010.0,10.0,18.0,0.0,0.14834375
2010,10,18,1,2010.0,10.0,18.0,1.0,0.111229166667
2010,10,18,2,2010.0,10.0,18.0,2.0,0.0642916666667
2010,10,18,3,2010.0,10.0,18.0,3.0,0.0196875
2010,10,18,4,2010.0,10.0,18.0,4.0,0.00301041666667
2010,10,18,5,2010.0,10.0,18.0,5.0,0.000375
2010,10,18,6,2010.0,10.0,18.0,6.0,0.0
2010,10,18,7,2010.0,10.0,18.0,7.0,0.0
2010,10,18,8,2010.0,10.0,18.0,8.0,0.0
2010,10,18,9,2010.0,10.0,18.0,9.0,0.0
2010,10,18,10,2010.0,10.0,18.0,10.0,0.0
2010,10,18,11,2010.0,10.0,18.0,11.0,0.00129166666667
2010,10,18,12,2010.0,10.0,18.0,12.0,0.00589583333333
2010,10,18,13,2010.0,10.0,18.0,13.0,0.00607291666667
2010,10,18,14,2010.0,10.0,18.0,14.0,0.00233333333333
2010,10,18,15,2010.0,10.0,18.0,15.0,0.03215625
2010,10,18,16,2010.0,10.0,18.0,16.0,0.259604166667
2010,10,18,17,2010.0,10.0,18.0,17.0,0.355302083333
2010,10,18,18,2010.0,10.0,18.0,18.0,0.323
2010,10,18,19,2010.0,10.0,18.0,19.0,0.31053125
2010,10,18,20,2010.0,10.0,18.0,20.0,0.195385416667
2010,10,18,21,2010.0,10.0,18.0,21.0,0.0983229166667
2010,10,18,22,2010.0,10.0,18.0,22.0,0.0518333333333
2010,10,18,23,2010.0,10.0,18.0,23.0,0.0256458333333
2010,10,19,0,2010.0,10.0,19.0,0.0,0.0557604166667
2010,10,19,1,2010.0,10.0,19.0,1.0,0.0232395833333
2010,10,19,2,2010.0,10.0,19.0,2.0,0.1690625
2010,10,19,3,2010.0,10.0,19.0,3.0,0.321166666667
2010,10,19,4,2010.0,10.0,19.0,4.0,0.38715625
2010,10,19,5,2010.0,10.0,19.0,5.0,0.37303125
2010,10,19,6,2010.0,10.0,19.0,6.0,0.225520833333
2010,10,19,7,2010.0,10.0,19.0,7.0,0.119677083333
2010,10,19,8,2010.0,10.0,19.0,8.0,0.0025625
2010,10,19,9,2010.0,10.0,19.0,9.0,0.0
2010,10,19,10,2010.0,10.0,19.0,10.0,0.001625
2010,10,19,11,2010.0,10.0,19.0,11.0,0.00194791666667
2010,10,19,12,2010.0,10.0,19.0,12.0,2.08333333333e-05
2010,10,19,13,2010.0,10.0,19.0,13.0,0.0
2010,10,19,14,2010.0,10.0,19.0,14.0,0.0167708333333
2010,10,19,15,2010.0,10.0,19.0,15.0,0.0495104166667
2010,10,19,16,2010.0,10.0,19.0,16.0,0.200791666667
2010,10,19,17,2010.0,10.0,19.0,17.0,0.510385416667
2010,10,19,18,2010.0,10.0,19.0,18.0,0.592135416667
2010,10,19,19,2010.0,10.0,19.0,19.0,0.498510416667
2010,10,19,20,2010.0,10.0,19.0,20.0,0.473895833333
2010,10,19,21,2010.0,10.0,19.0,21.0,0.606427083333
2010,10,19,22,2010.0,10.0,19.0,22.0,0.777916666667
2010,10,19,23,2010.0,10.0,19.0,23.0,0.7601875
2010,10,20,0,2010.0,10.0,20.0,0.0,0.49365625
2010,10,20,1,2010.0,10.0,20.0,1.0,0.348875
2010,10,20,2,2010.0,10.0,20.0,2.0,0.4064375
2010,10,20,3,2010.0,10.0,20.0,3.0,0.0691666666667
2010,10,20,4,2010.0,10.0,20.0,4.0,0.0531875
2010,10,20,5,2010.0,10.0,20.0,5.0,0.125229166667
2010,10,20,6,2010.0,10.0,20.0,6.0,0.244166666667
2010,10,20,7,2010.0,10.0,20.0,7.0,0.123916666667
2010,10,20,8,2010.0,10.0,20.0,8.0,0.1145625
2010,10,20,9,2010.0,10.0,20.0,9.0,0.11565625
2010,10,20,10,2010.0,10.0,20.0,10.0,0.1231875
2010,10,20,11,2010.0,10.0,20.0,11.0,0.137729166667
2010,10,20,12,2010.0,10.0,20.0,12.0,0.133
2010,10,20,13,2010.0,10.0,20.0,13.0,0.154177083333
2010,10,20,14,2010.0,10.0,20.0,14.0,0.178208333333
2010,10,20,15,2010.0,10.0,20.0,15.0,0.17315625
2010,10,20,16,2010.0,10.0,20.0,16.0,0.209552083333
2010,10,20,17,2010.0,10.0,20.0,17.0,0.27896875
2010,10,20,18,2010.0,10.0,20.0,18.0,0.2158125
2010,10,20,19,2010.0,10.0,20.0,19.0,0.168395833333
2010,10,20,20,2010.0,10.0,20.0,20.0,0.193510416667
2010,10,20,21,2010.0,10.0,20.0,21.0,0.1403125
2010,10,20,22,2010.0,10.0,20.0,22.0,0.07671875
2010,10,20,23,2010.0,10.0,20.0,23.0,0.122145833333
2010,10,21,0,2010.0,10.0,21.0,0.0,0.103927083333
2010,10,21,1,2010.0,10.0,21.0,1.0,0.109604166667
2010,10,21,2,2010.0,10.0,21.0,2.0,0.125604166667
2010,10,21,3,2010.0,10.0,21.0,3.0,0.0691666666667
2010,10,21,4,2010.0,10.0,21.0,4.0,0.0366875
2010,10,21,5,2010.0,10.0,21.0,5.0,0.0394166666667
2010,10,21,6,2010.0,10.0,21.0,6.0,0.0668125
2010,10,21,7,2010.0,10.0,21.0,7.0,0.0529895833333
2010,10,21,8,2010.0,10.0,21.0,8.0,0.00877083333333
2010,10,21,9,2010.0,10.0,21.0,9.0,0.0
2010,10,21,10,2010.0,10.0,21.0,10.0,1.04166666667e-05
2010,10,21,11,2010.0,10.0,21.0,11.0,0.00146875
2010,10,21,12,2010.0,10.0,21.0,12.0,0.00177083333333
2010,10,21,13,2010.0,10.0,21.0,13.0,0.0025
2010,10,21,14,2010.0,10.0,21.0,14.0,0.00397916666667
2010,10,21,15,2010.0,10.0,21.0,15.0,0.0238541666667
2010,10,21,16,2010.0,10.0,21.0,16.0,0.0314583333333
2010,10,21,17,2010.0,10.0,21.0,17.0,0.0294375
2010,10,21,18,2010.0,10.0,21.0,18.0,0.0540625
2010,10,21,19,2010.0,10.0,21.0,19.0,0.00203125
2010,10,21,20,2010.0,10.0,21.0,20.0,0.000375
2010,10,21,21,2010.0,10.0,21.0,21.0,0.0
2010,10,21,22,2010.0,10.0,21.0,22.0,0.000239583333333
2010,10,21,23,2010.0,10.0,21.0,23.0,2.08333333333e-05
2010,10,22,0,2010.0,10.0,22.0,0.0,0.000291666666667
2010,10,22,1,2010.0,10.0,22.0,1.0,0.00241666666667
2010,10,22,2,2010.0,10.0,22.0,2.0,0.00211458333333
2010,10,22,3,2010.0,10.0,22.0,3.0,0.00315625
2010,10,22,4,2010.0,10.0,22.0,4.0,0.00851041666667
2010,10,22,5,2010.0,10.0,22.0,5.0,0.0255833333333
2010,10,22,6,2010.0,10.0,22.0,6.0,0.0393125
2010,10,22,7,2010.0,10.0,22.0,7.0,0.0411666666667
2010,10,22,8,2010.0,10.0,22.0,8.0,0.0127604166667
2010,10,22,9,2010.0,10.0,22.0,9.0,0.00078125
2010,10,22,10,2010.0,10.0,22.0,10.0,0.00120833333333
2010,10,22,11,2010.0,10.0,22.0,11.0,0.0129791666667
2010,10,22,12,2010.0,10.0,22.0,12.0,0.0251354166667
2010,10,22,13,2010.0,10.0,22.0,13.0,0.0164895833333
2010,10,22,14,2010.0,10.0,22.0,14.0,0.0291145833333
2010,10,22,15,2010.0,10.0,22.0,15.0,0.04428125
2010,10,22,16,2010.0,10.0,22.0,16.0,0.0666041666667
2010,10,22,17,2010.0,10.0,22.0,17.0,0.117083333333
2010,10,22,18,2010.0,10.0,22.0,18.0,0.12296875
2010,10,22,19,2010.0,10.0,22.0,19.0,0.00621875
2010,10,22,20,2010.0,10.0,22.0,20.0,0.0206458333333
2010,10,22,21,2010.0,10.0,22.0,21.0,0.0108541666667
2010,10,22,22,2010.0,10.0,22.0,22.0,0.0531354166667
2010,10,22,23,2010.0,10.0,22.0,23.0,0.0729895833333
2010,10,23,0,2010.0,10.0,23.0,0.0,0.161666666667
2010,10,23,1,2010.0,10.0,23.0,1.0,0.241708333333
2010,10,23,2,2010.0,10.0,23.0,2.0,0.398427083333
2010,10,23,3,2010.0,10.0,23.0,3.0,0.440729166667
2010,10,23,4,2010.0,10.0,23.0,4.0,0.43403125
2010,10,23,5,2010.0,10.0,23.0,5.0,0.42059375
2010,10,23,6,2010.0,10.0,23.0,6.0,0.485885416667
2010,10,23,7,2010.0,10.0,23.0,7.0,0.227364583333
2010,10,23,8,2010.0,10.0,23.0,8.0,0.0135520833333
2010,10,23,9,2010.0,10.0,23.0,9.0,0.03675
2010,10,23,10,2010.0,10.0,23.0,10.0,0.0929479166667
2010,10,23,11,2010.0,10.0,23.0,11.0,0.154020833333
2010,10,23,12,2010.0,10.0,23.0,12.0,0.266760416667
2010,10,23,13,2010.0,10.0,23.0,13.0,0.426197916667
2010,10,23,14,2010.0,10.0,23.0,14.0,0.55453125
2010,10,23,15,2010.0,10.0,23.0,15.0,0.493197916667
2010,10,23,16,2010.0,10.0,23.0,16.0,0.557
2010,10,23,17,2010.0,10.0,23.0,17.0,0.720833333333
2010,10,23,18,2010.0,10.0,23.0,18.0,0.673625
2010,10,23,19,2010.0,10.0,23.0,19.0,0.595583333333
2010,10,23,20,2010.0,10.0,23.0,20.0,0.548229166667
2010,10,23,21,2010.0,10.0,23.0,21.0,0.684322916667
2010,10,23,22,2010.0,10.0,23.0,22.0,0.624083333333
2010,10,23,23,2010.0,10.0,23.0,23.0,0.554385416667
2010,10,24,0,2010.0,10.0,24.0,0.0,0.371677083333
2010,10,24,1,2010.0,10.0,24.0,1.0,0.3191875
2010,10,24,2,2010.0,10.0,24.0,2.0,0.2935
2010,10,24,3,2010.0,10.0,24.0,3.0,0.201760416667
2010,10,24,4,2010.0,10.0,24.0,4.0,0.2529375
2010,10,24,5,2010.0,10.0,24.0,5.0,0.229427083333
2010,10,24,6,2010.0,10.0,24.0,6.0,0.1724375
2010,10,24,7,2010.0,10.0,24.0,7.0,0.195541666667
2010,10,24,8,2010.0,10.0,24.0,8.0,0.179479166667
2010,10,24,9,2010.0,10.0,24.0,9.0,0.119729166667
2010,10,24,10,2010.0,10.0,24.0,10.0,0.106208333333
2010,10,24,11,2010.0,10.0,24.0,11.0,0.617364583333
2010,10,24,12,2010.0,10.0,24.0,12.0,0.6663125
2010,10,24,13,2010.0,10.0,24.0,13.0,0.789333333333
2010,10,24,14,2010.0,10.0,24.0,14.0,0.738229166667
2010,10,24,15,2010.0,10.0,24.0,15.0,0.909447916667
2010,10,24,16,2010.0,10.0,24.0,16.0,0.736177083333
2010,10,24,17,2010.0,10.0,24.0,17.0,0.906416666667
2010,10,24,18,2010.0,10.0,24.0,18.0,0.79565625
2010,10,24,19,2010.0,10.0,24.0,19.0,0.80275
2010,10,24,20,2010.0,10.0,24.0,20.0,0.616989583333
2010,10,24,21,2010.0,10.0,24.0,21.0,0.02528125
2010,10,24,22,2010.0,10.0,24.0,22.0,0.000927083333333
2010,10,24,23,2010.0,10.0,24.0,23.0,0.0328541666667
2010,10,25,0,2010.0,10.0,25.0,0.0,0.0743020833333
2010,10,25,1,2010.0,10.0,25.0,1.0,0.1365625
2010,10,25,2,2010.0,10.0,25.0,2.0,0.007625
2010,10,25,3,2010.0,10.0,25.0,3.0,0.08209375
2010,10,25,4,2010.0,10.0,25.0,4.0,0.419197916667
2010,10,25,5,2010.0,10.0,25.0,5.0,0.4195625
2010,10,25,6,2010.0,10.0,25.0,6.0,0.427739583333
2010,10,25,7,2010.0,10.0,25.0,7.0,0.695666666667
2010,10,25,8,2010.0,10.0,25.0,8.0,0.48496875
2010,10,25,9,2010.0,10.0,25.0,9.0,0.282552083333
2010,10,25,10,2010.0,10.0,25.0,10.0,0.00572916666667
2010,10,25,11,2010.0,10.0,25.0,11.0,0.08984375
2010,10,25,12,2010.0,10.0,25.0,12.0,0.298729166667
2010,10,25,13,2010.0,10.0,25.0,13.0,0.482666666667
2010,10,25,14,2010.0,10.0,25.0,14.0,0.77403125
2010,10,25,15,2010.0,10.0,25.0,15.0,0.840666666667
2010,10,25,16,2010.0,10.0,25.0,16.0,0.86846875
2010,10,25,17,2010.0,10.0,25.0,17.0,0.802958333333
2010,10,25,18,2010.0,10.0,25.0,18.0,0.852364583333
2010,10,25,19,2010.0,10.0,25.0,19.0,0.946083333333
2010,10,25,20,2010.0,10.0,25.0,20.0,0.922854166667
2010,10,25,21,2010.0,10.0,25.0,21.0,0.88528125
2010,10,25,22,2010.0,10.0,25.0,22.0,0.860989583333
2010,10,25,23,2010.0,10.0,25.0,23.0,0.974635416667
2010,10,26,0,2010.0,10.0,26.0,0.0,0.917
